"";"orig.ident";"seurat_clusters";"cancer_name";"nCount_RNA";"nFeature_RNA";"percent.mito";"group";"Celltype_main";"Celltype_final"
"14500";"GSM3516669";9;"Lung";14294;2946;0;"T";"Myeloids";"Macrophage"
"14501";"GSM3516669";2;"Lung";1260;519;0;"T";"Lymphocytes";"CD8T"
"14502";"GSM3516669";4;"Lung";9136;2543;0;"T";"Epithelial";"Epithelial"
"14503";"GSM3516669";12;"Lung";5491;1700;0;"T";"Stromal";"Endothelial"
"14504";"GSM3516669";11;"Lung";2260;909;0;"T";"Stromal";"Fibroblast"
"14505";"GSM3516669";13;"Lung";1706;654;0;"T";"Myeloids";"DC"
"14506";"GSM3516669";3;"Lung";568;292;0;"T";"Lymphocytes";"NKT"
"14507";"GSM3516669";14;"Lung";513;341;0;"T";"Epithelial";"Epithelial"
"14508";"GSM3516669";4;"Lung";715;302;0;"T";"Epithelial";"Epithelial"
"14509";"GSM3516669";4;"Lung";21469;3329;0;"T";"Epithelial";"Epithelial"
"14510";"GSM3516669";4;"Lung";5836;1506;0;"T";"Epithelial";"Epithelial"
"14511";"GSM3516669";4;"Lung";747;411;0;"T";"Epithelial";"Epithelial"
"14512";"GSM3516669";13;"Lung";5059;1217;0;"T";"Myeloids";"B"
"14513";"GSM3516669";2;"Lung";1605;686;0;"T";"Lymphocytes";"CD8T"
"14514";"GSM3516669";4;"Lung";6624;2188;0;"T";"Epithelial";"Epithelial"
"14515";"GSM3516669";5;"Lung";2161;623;0;"T";"Lymphocytes";"B"
"14516";"GSM3516669";1;"Lung";3560;1118;0;"T";"Myeloids";"Macrophage"
"14517";"GSM3516669";5;"Lung";2017;505;0;"T";"Lymphocytes";"B"
"14518";"GSM3516669";4;"Lung";1856;787;0;"T";"Epithelial";"Epithelial"
"14519";"GSM3516669";6;"Lung";5293;1245;0;"T";"Lymphocytes";"CD4T"
"14520";"GSM3516669";3;"Lung";1973;787;0;"T";"Lymphocytes";"NK"
"14521";"GSM3516669";8;"Lung";1196;422;0;"T";"Myeloids";"Mast"
"14522";"GSM3516669";4;"Lung";1299;529;0;"T";"Epithelial";"Epithelial"
"14523";"GSM3516669";8;"Lung";1269;434;0;"T";"Myeloids";"Mast"
"14524";"GSM3516669";1;"Lung";3637;1101;0;"T";"Myeloids";"Macrophage"
"14525";"GSM3516669";0;"Lung";1396;483;0;"T";"Lymphocytes";"CD4T"
"14526";"GSM3516669";9;"Lung";2222;881;0;"T";"Myeloids";"NKT"
"14527";"GSM3516669";1;"Lung";4796;1549;0;"T";"Myeloids";"Macrophage"
"14528";"GSM3516669";5;"Lung";726;322;0;"T";"Lymphocytes";"B"
"14529";"GSM3516669";5;"Lung";1801;490;0;"T";"Lymphocytes";"B"
"14530";"GSM3516669";4;"Lung";8110;1907;0;"T";"Epithelial";"Epithelial"
"14531";"GSM3516669";3;"Lung";1344;550;0;"T";"Lymphocytes";"NK"
"14532";"GSM3516669";4;"Lung";2908;950;0;"T";"Epithelial";"Epithelial"
"14533";"GSM3516669";8;"Lung";1966;629;0;"T";"Myeloids";"Mast"
"14534";"GSM3516669";9;"Lung";24729;4375;0;"T";"Myeloids";"Macrophage"
"14535";"GSM3516669";2;"Lung";997;483;0;"T";"Lymphocytes";"CD8T"
"14536";"GSM3516669";2;"Lung";819;383;0;"T";"Lymphocytes";"CD4T"
"14537";"GSM3516669";11;"Lung";714;444;0;"T";"Stromal";"Fibroblast"
"14538";"GSM3516669";5;"Lung";1426;552;0;"T";"Lymphocytes";"B"
"14539";"GSM3516669";2;"Lung";553;353;0;"T";"Lymphocytes";"NKT"
"14540";"GSM3516669";11;"Lung";2931;1275;0;"T";"Stromal";"Fibroblast"
"14541";"GSM3516669";9;"Lung";863;453;0;"T";"Myeloids";"B"
"14542";"GSM3516669";4;"Lung";8531;2254;0;"T";"Epithelial";"Epithelial"
"14543";"GSM3516669";7;"Lung";2381;849;0;"T";"Myeloids";"Monocyte"
"14544";"GSM3516669";3;"Lung";1709;702;0;"T";"Lymphocytes";"NK"
"14545";"GSM3516669";4;"Lung";11737;2782;0;"T";"Epithelial";"Epithelial"
"14546";"GSM3516669";1;"Lung";11609;2545;0;"T";"Myeloids";"Macrophage"
"14547";"GSM3516669";4;"Lung";9806;2692;0;"T";"Epithelial";"Epithelial"
"14548";"GSM3516669";4;"Lung";27516;4332;0;"T";"Epithelial";"Epithelial"
"14549";"GSM3516669";4;"Lung";8042;2042;0;"T";"Epithelial";"Epithelial"
"14550";"GSM3516669";2;"Lung";790;349;0;"T";"Lymphocytes";"CD8T"
"14551";"GSM3516669";4;"Lung";4746;1574;0;"T";"Epithelial";"Epithelial"
